id,description,category,register,province,urgency,asta_cita,legislative_target,impact_scope,sub_topic,source,cleaned_description,misi_id,model_input,category_label,urgency_label,asta_label
d33e3de5-0cf3-4b5a-a9c9-b0ac56f7f8c0,"Bencana banjir, pasang surut air laut, dan musim kemarau yang lama membuat kami warga Jembrana, Bali sangat susah mencari air bersih, DPRD Provinsi Bali, tolong!",Ekonomi,informal,NTT,4,"Misi 2: Swasembada Pangan, Energi, Air, Ekonomi Hijau dan Biru",DPRD Provinsi,Regional,Sewasembada Air,synthetic_v3.1_asta_urgency,"banjir, pasang surut air laut, dan musim kemarau yang lama membuat kami warga jembrana, bali sangat susah mencari air bersih, dprd provinsi bali, tolong!",2,"legislative target dprd provinsi. asta cita misi 2. impact scope regional. register informal.  aspirasi warga: banjir, pasang surut air laut, dan musim kemarau yang lama membuat kami warga jembrana, bali sangat susah mencari air bersih, dprd provinsi bali, tolong!",0,3,1
85ea0854-61f9-461c-988c-97ae1c68d8a2,Saya tidak bisa membantu anak saya dengan pelajaran sains karena gak ada buku teks yang sesuai. Harus ada kurikulum yang update dan buku teks yang sesuai!,Pendidikan,informal,Papua,1,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Provinsi,Regional,Kurikulum Sekolah,synthetic_v3.1_asta_urgency,saya tidak bisa membantu anak saya dengan pelajaran sains karena tidak ada buku teks yang sesuai. harus ada kurikulum yang update dan buku teks yang sesuai!,4,legislative target dprd provinsi. asta cita misi 4. impact scope regional. register informal.  aspirasi warga: saya tidak bisa membantu anak saya dengan pelajaran sains karena tidak ada buku teks yang sesuai. harus ada kurikulum yang update dan buku teks yang sesuai!,5,0,3
c2e8e315-a55b-4681-839e-92325bfd6dec,"Bgt sekali, korupsi di proyek jalan tol dekat rumah saya! Uang rakyat habis, tapi jalan tol itu gak selesai. DPR RI harus ngerapain pemborosan anggaran ini",Keamanan,informal,NTT,4,"Misi 7: Reformasi Hukum, Birokrasi, dan Pemberantasan Korupsi/Narkoba",DPR RI,Individual,Korupsi Proyek Infrastruktur,synthetic_v3.1_asta_urgency,"sangat sekali, korupsi di proyek jalan tol dekat rumah saya! uang rakyat habis, tapi jalan tol itu tidak selesai. dpr ri harus ngerapain pemborosan anggaran ini",7,"legislative target dpr ri. asta cita misi 7. impact scope individual. register informal.  aspirasi warga: sangat sekali, korupsi di proyek jalan tol dekat rumah saya! uang rakyat habis, tapi jalan tol itu tidak selesai. dpr ri harus ngerapain pemborosan anggaran ini",2,3,6
c18807c5-474c-484f-ad0d-0cf683856d69,"Masyarakat di Desa Jatitujuh, Kabupaten Majalengka, Jawa Barat mengalami kelangkaan air bersih karena penurunan debit air sumber Sungai Cijulang. Hal ini menyebabkan warga harus membeli air bersih dari pedagang sehingga menambah biaya hidup. Kami meminta pemerintah untuk meningkatkan swasembada air bersih di daerah tersebut.",Ekonomi,formal,NTT,3,"Misi 2: Swasembada Pangan, Energi, Air, Ekonomi Hijau dan Biru",DPR RI,Regional,"Swasembada Air Bersih di Desa Jatitujuh, Majalengka",synthetic_v3.1_asta_urgency,"di desa jatitujuh, kabupaten majalengka, jawa barat mengalami kelangkaan air bersih karena penurunan debit air sumber sungai cijulang. hal ini menyebabkan warga harus membeli air bersih dari pedagang sehingga menambah biaya hidup. kami meminta pemerintah untuk meningkatkan swasembada air bersih di daerah tersebut.",2,"legislative target dpr ri. asta cita misi 2. impact scope regional. register formal.  aspirasi warga: di desa jatitujuh, kabupaten majalengka, jawa barat mengalami kelangkaan air bersih karena penurunan debit air sumber sungai cijulang. hal ini menyebabkan warga harus membeli air bersih dari pedagang sehingga menambah biaya hidup. kami meminta pemerintah untuk meningkatkan swasembada air bersih di daerah tersebut.",0,2,1
b027c963-c4e8-4516-ac84-26743f344246,Menyediakan layanan dan dukungan bagi penyandang disabilitas untuk meningkatkan partisipasi mereka dalam masyarakat dan memperkuat hak-haknya,Sosial,formal,Jambi,4,Misi Inklusi Sosial,DPR RI,Community,Inklusi Sosial,booster_v3.2,layanan dan dukungan bagi penyandang disabilitas untuk meningkatkan partisipasi mereka dalam masyarakat dan memperkuat hak-haknya,0,legislative target dpr ri. asta cita misi unknown. impact scope community. register formal.  aspirasi warga: layanan dan dukungan bagi penyandang disabilitas untuk meningkatkan partisipasi mereka dalam masyarakat dan memperkuat hak-haknya,6,3,8
ea93adbe-a9e8-4f37-b66b-50f47c705a89,Meningkatkan ketersediaan fasilitas kesehatan di daerah terpencil untuk meningkatkan akses kesehatan masyarakat,Kesehatan,formal,Papua,3,Misi Kesehatan Masyarakat,DPRD Kabupaten,Regional,Fasilitas Kesehatan Terpencil,booster_v3.2,ketersediaan fasilitas kesehatan di daerah terpencil untuk meningkatkan akses kesehatan masyarakat,0,legislative target dprd kabupaten. asta cita misi unknown. impact scope regional. register formal.  aspirasi warga: ketersediaan fasilitas kesehatan di daerah terpencil untuk meningkatkan akses kesehatan masyarakat,3,2,8
22dce9d1-d114-4b2b-8740-ae5e318308f9,BAHAYA: Kekurangan obat-obatan untuk pasien yang terkena penyakit berbahaya harus segera diatasi,Kesehatan,formal,Papua,5,Misi Tanggap,DPR RI,Community,Ketersediaan Obat,booster_v3.2,bahaya kekurangan obat-obatan untuk pasien yang terkena penyakit berbahaya harus segera diatasi,0,legislative target dpr ri. asta cita misi unknown. impact scope community. register formal.  aspirasi warga: bahaya kekurangan obat-obatan untuk pasien yang terkena penyakit berbahaya harus segera diatasi,3,4,8
fcc6dccb-7967-433b-867d-eab23c19af15,"Masyarakat Kec. Bantul, Yogyakarta, mengalami kesulitan mencari pekerjaan karena keterbatasan akses ke lokasi industri. DPRD Provinsi Yogyakarta harus memprioritaskan pembangunan infrastruktur untuk meningkatkan kualitas hidup warga!",Infrastruktur,informal,Jambi,3,"Misi 3: Lapangan Kerja, Kewirausahaan, dan Infrastruktur",DPRD Provinsi,Community,Perluasan Infrastruktur Fasilitas Industri,synthetic_v3.1_asta_urgency,"kec. bantul, yogyakarta, mengalami kesulitan mencari pekerjaan karena keterbatasan akses ke lokasi industri. dprd provinsi yogyakarta harus memprioritaskan pembangunan infrastruktur untuk meningkatkan kualitas hidup warga!",3,"legislative target dprd provinsi. asta cita misi 3. impact scope community. register informal.  aspirasi warga: kec. bantul, yogyakarta, mengalami kesulitan mencari pekerjaan karena keterbatasan akses ke lokasi industri. dprd provinsi yogyakarta harus memprioritaskan pembangunan infrastruktur untuk meningkatkan kualitas hidup warga!",1,2,2
dcda14cb-1fba-40f8-b624-9dc9ffb2239a,"Kami kebingungan dengan wabah penyakit di kabupaten kami, perlu lebih banyak sumber daya kesehatan!",Pendidikan,informal,Papua,4,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Provinsi,National,Kesehatan,synthetic_v3.1_asta_urgency,"kami kebingungan dengan wabah penyakit di kabupaten kami, perlu lebih banyak sumber daya kesehatan!",4,"legislative target dprd provinsi. asta cita misi 4. impact scope national. register informal.  aspirasi warga: kami kebingungan dengan wabah penyakit di kabupaten kami, perlu lebih banyak sumber daya kesehatan!",5,3,3
9f469546-2c30-4b26-bf83-ea23aa06d5ed,"Fasilitas air minum di Desa Sidomulyo, Jawa Timur kurang memadai, warga harus jauh-jauh ke sumber",Infrastruktur,informal,Jawa Timur,2,Misi 6: Membangun dari Desa dan Kelurahan untuk Pemerataan Ekonomi,DPRD Kab/Kota,Individual,Infrastruktur,synthetic_v3.1_asta_urgency,"air minum di desa sidomulyo, jawa timur kurang memadai, warga harus jauh-jauh ke sumber",6,"legislative target dprd kab kota. asta cita misi 6. impact scope individual. register informal.  aspirasi warga: air minum di desa sidomulyo, jawa timur kurang memadai, warga harus jauh-jauh ke sumber",1,1,5
6683d79c-8600-4fc4-9fa8-2480a641f27c,Mengembangkan program bantuan sosial untuk lansia yang kehilangan sumber pendapatan dan menghadapi BAHAYA kemiskinan,Sosial,formal,Jawa Barat,5,Misi Kesejahteraan Lansia,DPRD,Community,Bantuan Sosial Lansia,booster_v3.2,program bantuan sosial untuk lansia yang kehilangan sumber pendapatan dan menghadapi bahaya kemiskinan,0,legislative target dprd. asta cita misi unknown. impact scope community. register formal.  aspirasi warga: program bantuan sosial untuk lansia yang kehilangan sumber pendapatan dan menghadapi bahaya kemiskinan,6,4,8
ac25ad38-aadc-40c4-b52e-2342a3635843,"Jln, infrastruktur dasar di desa kami sdh rusak parah! Perlu perhatian dr pemerintah utk membangun kembali",Infrastruktur,informal,NTT,4,Misi 6: Membangun dari Desa dan Kelurahan untuk Pemerataan Ekonomi,DPRD Kab/Kota,National,Rusaknya Infrastruktur Dasar di Desa,synthetic_v3.1_asta_urgency,"jln, infrastruktur dasar di desa kami sudah rusak parah! perlu perhatian dari pemerintah untuk membangun kembali",6,"legislative target dprd kab kota. asta cita misi 6. impact scope national. register informal.  aspirasi warga: jln, infrastruktur dasar di desa kami sudah rusak parah! perlu perhatian dari pemerintah untuk membangun kembali",1,3,5
76250847-96b7-4f4f-b1a7-4fae11894a8e,"Gua kehilangan seluruh tanam padi akibat gagal panen di Desa Jatimulyo, Kabupaten Banyuwangi. Saya butuh bantuan dari pemerintah untuk swasembada pangan!",Lingkungan,informal,Papua,4,"Misi 2: Swasembada Pangan, Energi, Air, Ekonomi Hijau dan Biru",DPRD Kab/Kota,Regional,Gagal Panen: Bantuan Pemerintah untuk Petani,synthetic_v3.1_asta_urgency,"saya kehilangan seluruh tanam padi akibat gagal panen di desa jatimulyo, kabupaten banyuwangi. saya butuh bantuan dari pemerintah untuk swasembada pangan!",2,"legislative target dprd kab kota. asta cita misi 2. impact scope regional. register informal.  aspirasi warga: saya kehilangan seluruh tanam padi akibat gagal panen di desa jatimulyo, kabupaten banyuwangi. saya butuh bantuan dari pemerintah untuk swasembada pangan!",4,3,1
30a345fa-0e7a-4e25-8929-529f170a921a,"Peningkatan efisiensi dan transparansi dalam proses pengadilan di Kabupaten Sukabumi, Jawa Barat, dengan waktu proses yang lama dan banyaknya kasus yang tidak diangkat, sehingga mempengaruhi keamanan dan stabilitas masyarakat.",Keamanan,formal,Jambi,1,"Misi 7: Reformasi Hukum, Birokrasi, dan Pemberantasan Korupsi/Narkoba",DPR RI,Individual,Reformasi Hukum,synthetic_v3.1_asta_urgency,"efisiensi dan transparansi dalam proses pengadilan di kabupaten sukabumi, jawa barat, dengan waktu proses yang lama dan banyaknya kasus yang tidak diangkat, sehingga mempengaruhi keamanan dan stabilitas masyarakat.",7,"legislative target dpr ri. asta cita misi 7. impact scope individual. register formal.  aspirasi warga: efisiensi dan transparansi dalam proses pengadilan di kabupaten sukabumi, jawa barat, dengan waktu proses yang lama dan banyaknya kasus yang tidak diangkat, sehingga mempengaruhi keamanan dan stabilitas masyarakat.",2,0,6
1eb189b3-003a-425a-8ccc-d13848c66c7a,"Membangun program pendidikan civic untuk siswa sekolah dasar di Kecamatan Karangpandan, Kabupaten Sragen, yang akan meningkatkan kesadaran mereka akan pentingnya Demokrasi dan Hak Asasi Manusia.",Sosial,formal,Jawa Barat,1,"Misi 1: Ideologi, Demokrasi, dan HAM",DPRD Kab/Kota,Regional,Pendidikan Civic dan Demokrasi,synthetic_v3.1_asta_urgency,"program pendidikan civic untuk siswa sekolah dasar di kecamatan karangpandan, kabupaten sragen, yang akan meningkatkan kesadaran mereka akan pentingnya demokrasi dan hak asasi manusia.",1,"legislative target dprd kab kota. asta cita misi 1. impact scope regional. register formal.  aspirasi warga: program pendidikan civic untuk siswa sekolah dasar di kecamatan karangpandan, kabupaten sragen, yang akan meningkatkan kesadaran mereka akan pentingnya demokrasi dan hak asasi manusia.",6,0,0
8232f2d6-e173-4125-b1ab-337b1854d547,Pengawasan dan peningkatan kualitas obat-obatan yang beredar di masyarakat untuk mencegah penyebaran obat palsu yang dapat membahayakan nyawa masyarakat.,Kesehatan,formal,NTT,5,Misi Obat Aman,DPR RI,Community,Kualitas Obat,booster_v3.2,dan peningkatan kualitas obat-obatan yang beredar di masyarakat untuk mencegah penyebaran obat palsu yang dapat membahayakan nyawa masyarakat.,0,legislative target dpr ri. asta cita misi unknown. impact scope community. register formal.  aspirasi warga: dan peningkatan kualitas obat-obatan yang beredar di masyarakat untuk mencegah penyebaran obat palsu yang dapat membahayakan nyawa masyarakat.,3,4,8
23a5d18a-a248-46b0-8faa-455e62fbc2f6,"Apa yg gak bisa dipercaya ini kantor polisi yg menangkap warga tanpa motif yg jelas di Kota Makassar. Ini bukti penindakan terhadap warga yg gak adil. DPRD Kota Makassar, ayo ambil tindakan!",Keamanan,informal,Jambi,5,"Misi 1: Ideologi, Demokrasi, dan HAM",DPRD Kab/Kota,Individual,Penindakan Terhadap Warga,synthetic_v3.1_asta_urgency,"apa yang tidak bisa dipercaya ini kantor polisi yang menangkap warga tanpa motif yang jelas di kota makassar. ini bukti penindakan terhadap warga yang tidak adil. dprd kota makassar, ayo ambil tindakan!",1,"legislative target dprd kab kota. asta cita misi 1. impact scope individual. register informal.  aspirasi warga: apa yang tidak bisa dipercaya ini kantor polisi yang menangkap warga tanpa motif yang jelas di kota makassar. ini bukti penindakan terhadap warga yang tidak adil. dprd kota makassar, ayo ambil tindakan!",2,4,0
8fe6b6f2-277f-4dbb-8e84-bc1709239e8d,Mengadvokasi keadilan kesehatan untuk masyarakat yang termelek dan termarjinalkan,Kesehatan,formal,Jambi,4,Misi Keadilan Kesehatan,DPRD Kabupaten,National,Keadilan Kesehatan,booster_v3.2,keadilan kesehatan untuk masyarakat yang termelek dan termarjinalkan,0,legislative target dprd kabupaten. asta cita misi unknown. impact scope national. register formal.  aspirasi warga: keadilan kesehatan untuk masyarakat yang termelek dan termarjinalkan,3,3,8
c1bc5c20-fd59-4492-9849-846cc5ec2b87,"Kami di desa ini, 90% penduduk gak punya pekerjaan stabil. Akses jalan yang buruk membuat kami kehilangan kesempatan.!",Infrastruktur,informal,Papua,4,Misi 6: Membangun dari Desa dan Kelurahan untuk Pemerataan Ekonomi,DPRD Kab/Kota,Community,Infrastruktur,synthetic_v3.1_asta_urgency,"kami di desa ini, 90 penduduk tidak punya pekerjaan stabil. akses jalan yang buruk membuat kami kehilangan kesempatan!",6,"legislative target dprd kab kota. asta cita misi 6. impact scope community. register informal.  aspirasi warga: kami di desa ini, 90 penduduk tidak punya pekerjaan stabil. akses jalan yang buruk membuat kami kehilangan kesempatan!",1,3,5
cc6429bd-5698-4d8c-b7fd-7c7252c8a204,"Harusnya lab sekolah di perbaiki bgt, sekarang banyak yang rusak dan gak bisa digunakan oleh siswa. Mereka harus pergi ke lab lain di kota ini yang jauh jln. Ini bikin mereka terlambat pulang. Sekolah harus memperhatikan hal ini, biar anak-anak bisa belajar dengan nyaman. DPRD Kab/Kota bisa menolak anggaran untuk perbaikan lab sekolah.",Kesehatan,informal,NTT,1,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Kab/Kota,Individual,Perbaikan Lab Sekolah,synthetic_v3.1_asta_urgency,"lab sekolah di perbaiki bgt, sekarang banyak yang rusak dan tidak bisa digunakan oleh siswa. mereka harus pergi ke lab lain di kota ini yang jauh jln. ini bikin mereka terlambat pulang. sekolah harus memperhatikan hal ini, biar anak-anak bisa belajar dengan nyaman. dprd kab/kota bisa menolak anggaran untuk perbaikan lab sekolah.",4,"legislative target dprd kab kota. asta cita misi 4. impact scope individual. register informal.  aspirasi warga: lab sekolah di perbaiki bgt, sekarang banyak yang rusak dan tidak bisa digunakan oleh siswa. mereka harus pergi ke lab lain di kota ini yang jauh jln. ini bikin mereka terlambat pulang. sekolah harus memperhatikan hal ini, biar anak-anak bisa belajar dengan nyaman. dprd kab/kota bisa menolak anggaran untuk perbaikan lab sekolah.",3,0,3
2a6f7727-0321-4302-88bb-4ec008dc2256,Saya ingin melihat lebih banyak proyek energi terbarukan di Jawa Barat. Ini akan membantu mengurangi ketergantungan pada BBM impor.,Lingkungan,informal,Kalimantan Timur,1,"Misi 2: Swasembada Pangan, Energi, Air, Ekonomi Hijau dan Biru",DPRD Provinsi,National,Energi Terbarukan,synthetic_v3.1_asta_urgency,saya ingin melihat lebih banyak proyek energi terbarukan di jawa barat. ini akan membantu mengurangi ketergantungan pada bbm impor.,2,legislative target dprd provinsi. asta cita misi 2. impact scope national. register informal.  aspirasi warga: saya ingin melihat lebih banyak proyek energi terbarukan di jawa barat. ini akan membantu mengurangi ketergantungan pada bbm impor.,4,0,1
abf9ad65-f337-4bbb-9cfb-ce289cbc3bae,Apa sih maksud pemborosan anggaran di proyek irigasi? Banyak warga yang rugi karena tanahnya kering. Pemerintah provinsi harus buat aturan untuk mengurangi korupsi,Keamanan,informal,Kalimantan Timur,4,"Misi 7: Reformasi Hukum, Birokrasi, dan Pemberantasan Korupsi/Narkoba",DPRD Provinsi,Regional,Korupsi Proyek Infrastruktur,synthetic_v3.1_asta_urgency,apa sih maksud pemborosan anggaran di proyek irigasi? banyak warga yang rugi karena tanahnya kering. pemerintah provinsi harus buat aturan untuk mengurangi korupsi,7,legislative target dprd provinsi. asta cita misi 7. impact scope regional. register informal.  aspirasi warga: apa sih maksud pemborosan anggaran di proyek irigasi? banyak warga yang rugi karena tanahnya kering. pemerintah provinsi harus buat aturan untuk mengurangi korupsi,2,3,6
fa251099-e83c-4579-ab6b-dc7ee01f440a,Meningkatkan ketersediaan obat-obatan esensial untuk pasien dengan penyakit kronis di daerah terpencil,Kesehatan,informal,Papua,4,Misi Peduli,DPRD,National,Ketersediaan Obat,booster_v3.2,ketersediaan obat-obatan esensial untuk pasien dengan penyakit kronis di daerah terpencil,0,legislative target dprd. asta cita misi unknown. impact scope national. register informal.  aspirasi warga: ketersediaan obat-obatan esensial untuk pasien dengan penyakit kronis di daerah terpencil,3,3,8
1e857d8a-384c-4ee3-a863-39f2a8ac6fa7,Menghadapi DARURAT kesehatan mental dengan meningkatkan ketersediaan layanan konseling dan terapi,Sosial,formal,Kalimantan Timur,5,Misi Kesehatan Mental,DPR RI,National,Kesehatan Mental,booster_v3.2,darurat kesehatan mental dengan meningkatkan ketersediaan layanan konseling dan terapi,0,legislative target dpr ri. asta cita misi unknown. impact scope national. register formal.  aspirasi warga: darurat kesehatan mental dengan meningkatkan ketersediaan layanan konseling dan terapi,6,4,8
6636ff58-3aec-4841-a960-61de9d46e52c,"Kurangnya fasilitas olahraga di Kabupaten Sintang, Kalimantan Barat yang menyebabkan penurunan kualitas kesehatan dan kesadaran masyarakat mengenai pentingnya olahraga. Oleh karena itu, perlu diadakan program pembangunan fasilitas olahraga yang lebih efektif untuk meningkatkan kualitas kesehatan dan kesadaran masyarakat.",Kesehatan,formal,Jambi,4,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Kab/Kota,Individual,Fasilitas Olahraga,synthetic_v3.1_asta_urgency,"fasilitas olahraga di kabupaten sintang, kalimantan barat yang menyebabkan penurunan kualitas kesehatan dan kesadaran masyarakat mengenai pentingnya olahraga. oleh karena itu, perlu diadakan program pembangunan fasilitas olahraga yang lebih efektif untuk meningkatkan kualitas kesehatan dan kesadaran masyarakat.",4,"legislative target dprd kab kota. asta cita misi 4. impact scope individual. register formal.  aspirasi warga: fasilitas olahraga di kabupaten sintang, kalimantan barat yang menyebabkan penurunan kualitas kesehatan dan kesadaran masyarakat mengenai pentingnya olahraga. oleh karena itu, perlu diadakan program pembangunan fasilitas olahraga yang lebih efektif untuk meningkatkan kualitas kesehatan dan kesadaran masyarakat.",3,3,3
3fb14d57-60f9-48f1-be84-b267c3e19833,"Masyarakat Desa Sukagalih, Kabupaten Cianjur, membutuhkan peningkatan infrastruktur seperti jalan akses dan jaringan air bersih untuk mendukung kewirausahaan dan lapangan kerja warga setempat. Peningkatan infrastruktur ini akan meningkatkan akses warga ke layanan dasar dan memunculkan peluang bagi warga untuk berwirausaha dan mendapatkan pekerjaan.",Ekonomi,formal,Jawa Barat,1,"Misi 3: Lapangan Kerja, Kewirausahaan, dan Infrastruktur",DPRD Kab/Kota,Regional,Peningkatan Infrastruktur di Desa Sukagalih,synthetic_v3.1_asta_urgency,"desa sukagalih, kabupaten cianjur, membutuhkan peningkatan infrastruktur seperti jalan akses dan jaringan air bersih untuk mendukung kewirausahaan dan lapangan kerja warga setempat. peningkatan infrastruktur ini akan meningkatkan akses warga ke layanan dasar dan memunculkan peluang bagi warga untuk berwirausaha dan mendapatkan pekerjaan.",3,"legislative target dprd kab kota. asta cita misi 3. impact scope regional. register formal.  aspirasi warga: desa sukagalih, kabupaten cianjur, membutuhkan peningkatan infrastruktur seperti jalan akses dan jaringan air bersih untuk mendukung kewirausahaan dan lapangan kerja warga setempat. peningkatan infrastruktur ini akan meningkatkan akses warga ke layanan dasar dan memunculkan peluang bagi warga untuk berwirausaha dan mendapatkan pekerjaan.",0,0,2
5fbfbd89-68b0-419d-846a-eb71cc83ab70,"Bgt, kami di desa ini sdh 10 thn terisolasi tanpa akses jalan & internet! Misi 6 perlu digalakkan segera utk membangun infrastruktur dasar",Infrastruktur,informal,Jawa Barat,4,Misi 6: Membangun dari Desa dan Kelurahan untuk Pemerataan Ekonomi,DPRD Kab/Kota,Regional,Akses Jalan & Internet di Desa Terisolasi,synthetic_v3.1_asta_urgency,"bgt, kami di desa ini sudah 10 thn terisolasi tanpa akses jalan internet! misi 6 perlu digalakkan segera untuk membangun infrastruktur dasar",6,"legislative target dprd kab kota. asta cita misi 6. impact scope regional. register informal.  aspirasi warga: bgt, kami di desa ini sudah 10 thn terisolasi tanpa akses jalan internet! misi 6 perlu digalakkan segera untuk membangun infrastruktur dasar",1,3,5
d1f51e87-9a00-4a40-864b-23322f2ac826,"SEGERA, sistem referral pasien antar rumah sakit perlu diperbaiki untuk menghindari keterlambatan penanganan",Kesehatan,formal,Kalimantan Timur,5,Misi Cepat dan Tepat,DPRD,Regional,Sistem Rujukan,booster_v3.2,"segera, sistem referral pasien antar rumah sakit perlu diperbaiki untuk menghindari keterlambatan penanganan",0,"legislative target dprd. asta cita misi unknown. impact scope regional. register formal.  aspirasi warga: segera, sistem referral pasien antar rumah sakit perlu diperbaiki untuk menghindari keterlambatan penanganan",3,4,8
f9228fb0-d3c8-4ad5-8114-43a3ccffa2d8,"Di SMP Negeri 01, Kecamatan Sragi, Kabupaten Pekalongan, Provinsi Jawa Tengah, ada masalah fasilitas sekolah yang rusak sebagian. Hal ini menyebabkan murid-murid harus menghadapi kesulitan dalam belajar dan beraktivitas. Dampaknya adalah kualitas pendidikan yang menurun dan murid-murid yang harus berjuang untuk menyelesaikan tugas-tugasnya.",Pendidikan,formal,NTT,3,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Kab/Kota,Regional,Peningkatan Kualitas Fasilitas Sekolah di Daerah,synthetic_v3.1_asta_urgency,"di smp negeri 01, kecamatan sragi, kabupaten pekalongan, provinsi jawa tengah, ada masalah fasilitas sekolah yang rusak sebagian. hal ini menyebabkan murid-murid harus menghadapi kesulitan dalam belajar dan beraktivitas. dampaknya adalah kualitas pendidikan yang menurun dan murid-murid yang harus berjuang untuk menyelesaikan tugas-tugasnya.",4,"legislative target dprd kab kota. asta cita misi 4. impact scope regional. register formal.  aspirasi warga: di smp negeri 01, kecamatan sragi, kabupaten pekalongan, provinsi jawa tengah, ada masalah fasilitas sekolah yang rusak sebagian. hal ini menyebabkan murid-murid harus menghadapi kesulitan dalam belajar dan beraktivitas. dampaknya adalah kualitas pendidikan yang menurun dan murid-murid yang harus berjuang untuk menyelesaikan tugas-tugasnya.",5,2,3
5b804658-8493-4ec7-8950-100a63f24179,"Di Kecamatan Pantai, 70% jln rusak, warga kesulitan ke sekolah & puskesmas, kebutuhan infrastruktur bgt!",Infrastruktur,informal,NTT,3,"Misi 3: Lapangan Kerja, Kewirausahaan, dan Infrastruktur",DPRD Kab/Kota,National,Infrastruktur yang rusak,synthetic_v3.1_asta_urgency,"di kecamatan pantai, 70 jalan rusak, warga kesulitan ke sekolah puskesmas, kebutuhan infrastruktur bgt!",3,"legislative target dprd kab kota. asta cita misi 3. impact scope national. register informal.  aspirasi warga: di kecamatan pantai, 70 jalan rusak, warga kesulitan ke sekolah puskesmas, kebutuhan infrastruktur bgt!",1,2,2
0783c897-2d88-43e7-af04-8df00c9574e9,Pembentukan kebijakan untuk mengatasi kemiskinan ekstrem dan NYAWA TERANCAM,Sosial,informal,NTT,5,Mengentaskan kemiskinan ekstrem,DPR RI,Regional,Kemiskinan Ekstrem,booster_v3.2,kebijakan untuk mengatasi kemiskinan ekstrem dan nyawa terancam,0,legislative target dpr ri. asta cita misi unknown. impact scope regional. register informal.  aspirasi warga: kebijakan untuk mengatasi kemiskinan ekstrem dan nyawa terancam,6,4,8
3f5953c7-527a-4d47-b630-0af75f6b8498,"Kami warga pedalaman Sumatra ingin usulan pengembangan pertanian hidroponik di lahan 20 hektar. Akan meningkatkan produksi pangan dan mengurangi kerusakan tanah. Kami membutuhkan bantuan untuk infrastruktur dan peralatan. Ini akan menjadi contoh bagi warga lain dan meningkatkan pendapatan daerah.
(2 tahun)",Lingkungan,informal,Papua,1,"Misi 2: Swasembada Pangan, Energi, Air, Ekonomi Hijau dan Biru",DPRD Provinsi,Community,Pertanian Hidroponik,synthetic_v3.1_asta_urgency,kami warga pedalaman sumatra ingin usulan pengembangan pertanian hidroponik di lahan 20 hektar. akan meningkatkan produksi pangan dan mengurangi kerusakan tanah. kami membutuhkan bantuan untuk infrastruktur dan peralatan. ini akan menjadi contoh bagi warga lain dan meningkatkan pendapatan daerah. 2 tahun,2,legislative target dprd provinsi. asta cita misi 2. impact scope community. register informal.  aspirasi warga: kami warga pedalaman sumatra ingin usulan pengembangan pertanian hidroponik di lahan 20 hektar. akan meningkatkan produksi pangan dan mengurangi kerusakan tanah. kami membutuhkan bantuan untuk infrastruktur dan peralatan. ini akan menjadi contoh bagi warga lain dan meningkatkan pendapatan daerah. 2 tahun,4,0,1
a04a2c42-2757-49d3-bef6-5d6b68ce50e9,Hutan di sini telah mengalami kerusakan berkepanjangan. Saya harap pemerintah bisa ambil tindakan segera!,Lingkungan,informal,Kalimantan Timur,5,Misi 8: Penyelarasan Kehidupan yang Harmonis dengan Alam dan Budaya,DPRD Provinsi,Individual,Reboisasi dan Konservasi Hutan,synthetic_v3.1_asta_urgency,hutan di sini telah mengalami kerusakan berkepanjangan. saya harap pemerintah bisa ambil tindakan segera!,8,legislative target dprd provinsi. asta cita misi 8. impact scope individual. register informal.  aspirasi warga: hutan di sini telah mengalami kerusakan berkepanjangan. saya harap pemerintah bisa ambil tindakan segera!,4,4,7
e58ae56a-eaaf-4a55-9b06-797ff58652e1,"Kerusakan ekosistem pantai di Kecamatan Cibuaya, Kabupaten Bekasi, telah menyebabkan penurunan populasi ikan dan kerusakan infrastruktur pariwisata, yang berdampak pada hilangnya pekerjaan bagi warga. Kerusakan ini telah berlangsung selama 2 tahun.",Lingkungan,formal,Jawa Barat,3,Misi 8: Penyelarasan Kehidupan yang Harmonis dengan Alam dan Budaya,DPRD Provinsi,National,Kerusakan Ekosistem Pantai dan Dampak pada Pariwisata,synthetic_v3.1_asta_urgency,"ekosistem pantai di kecamatan cibuaya, kabupaten bekasi, telah menyebabkan penurunan populasi ikan dan kerusakan infrastruktur pariwisata, yang berdampak pada hilangnya pekerjaan bagi warga. kerusakan ini telah berlangsung selama 2 tahun.",8,"legislative target dprd provinsi. asta cita misi 8. impact scope national. register formal.  aspirasi warga: ekosistem pantai di kecamatan cibuaya, kabupaten bekasi, telah menyebabkan penurunan populasi ikan dan kerusakan infrastruktur pariwisata, yang berdampak pada hilangnya pekerjaan bagi warga. kerusakan ini telah berlangsung selama 2 tahun.",4,2,7
