id,description,category,register,province,urgency,asta_cita,legislative_target,impact_scope,sub_topic,source
9a348291-c646-4c6b-bff9-0c2dd3dc93fe,"Warga di daerah Bali, kabupaten Jembrana, mengusulkan peningkatan kemampuan SDM di daerah tersebut. Hal ini perlu dilakukan karena kemampuan SDM di daerah tersebut masih sangat kurang, sehingga warga di daerah tersebut masih kesulitan untuk meningkatkan ekonomi daerah tersebut. Dengan demikian, warga dapat memiliki kemampuan yang kompeten untuk meningkatkan ekonomi daerah tersebut.",Kesehatan,formal,Jawa Barat,1,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Provinsi,Regional,Peningkatan Kemampuan SDM,synthetic_v3.1_asta_urgency
5b08a492-29a5-4be4-88a0-5e4243b94acb,"Sekolah anak saya di desa jauh, gak ada buku teks, harus jln-jln ke pasar utk cari buku bekas, bgt!",Kesehatan,informal,NTT,2,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPR RI,Regional,Kurikulum dan Sumber Belajar,synthetic_v3.1_asta_urgency
12a886f2-4f86-4dda-ba58-8b212e9fa9a9,"Saya dengar ada guru di sekolah kami yang nggak punya sertifikasi, berapa lama lagi kalau gak ada perbaikan?",Kesehatan,informal,Jambi,2,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Kab/Kota,National,Sertifikasi Guru dan Pendidikan Profesional,synthetic_v3.1_asta_urgency
b6cd3f63-fcdc-4713-8e0c-2b4f45122820,"Kita butuh lebih banyak fasilitas kesehatan di desa, nggak bisa selalu jln-jln ke kota utk pengobatan, jln!",Kesehatan,informal,Sumatera Utara,2,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPR RI,Individual,Infrastruktur Kesehatan dan Pengobatan,synthetic_v3.1_asta_urgency
ff3cc270-7966-45c0-89db-1482d6d1260d,"Saya khawatir tentang kondisi gizi anak-anak di daerah kami, butuh program pengawasan gizi yang lebih serius!",Kesehatan,informal,Papua,2,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Provinsi,Individual,Pengawasan Gizi dan Pelayanan Kesehatan,synthetic_v3.1_asta_urgency
4c145c4c-e42a-4619-a139-72d7bc8c0ae6,Bisakah kami dapat akses lebih mudah ke informasi kesehatan dan sumber daya medis di daerah kami?,Kesehatan,informal,Papua,2,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPR RI,Community,Pengembangan Teknologi dan Informasi Kesehatan,synthetic_v3.1_asta_urgency
5c2ead6d-cb4b-4702-8b41-9fc8140892f9,Saya ingin sekolah kami memiliki akses ke sumber belajar berbasis teknologi yang lebih baik!,Kesehatan,informal,Jambi,2,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Kab/Kota,National,Pengembangan Teknologi Pembelajaran,synthetic_v3.1_asta_urgency
6bd7d59a-b348-4335-9731-27177d6493a9,Sekolahku di pedesaan kekurangan guru. Saya sudah 3 tahun gak pernah ada guru yang benar-benar profesional. Saya nggak tahu bagaimana caranya ngasih materi yang baik pada anak-anak. Mereka masih perlu banyak belajar dan disiplin. Saya harap pemerintah bisa meningkatkan kualitas guru di daerah ini. Jadi anak-anak bisa belajar dengan baik dan menjadi sosok yang lebih maju di masa depan.,Kesehatan,informal,NTT,2,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Kab/Kota,Individual,Ketersediaan Guru Profesional di Sekolah-sekolah Pedesaan,synthetic_v3.1_asta_urgency
b1f6ee0e-99d4-4494-925d-217acf08ae7a,"Saya tinggal di daerah yang jauh dari pusat kota. Ketika saya perlu pergi ke rumah sakit, saya harus menunggu jauh lebih lama karena transportasi yang kurang memadai. Saya berharap pemerintah bisa meningkatkan infrastruktur transportasi untuk meningkatkan akses warga ke rumah sakit dan pusat kesehatan lainnya.",Kesehatan,informal,Jawa Timur,2,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Provinsi,Community,Infrastruktur Transportasi untuk Akses Kesehatan di Daerah Terpencil,synthetic_v3.1_asta_urgency
3f567499-8acb-4cf5-a26e-c41c7f367573,"Saya tahu ada banyak sekali organisasi non-pemerintah yang berdedikasi untuk meningkatkan akses kesehatan di daerah terpencil. Namun, saya rasa pemerintah juga perlu berperan aktif dalam meningkatkan kualitas pelayanan kesehatan di daerah-daerah tersebut. Saya harap pemerintah bisa meningkatkan ketersediaan peralatan dan obat-obatan di fasilitas kesehatan.",Kesehatan,informal,Papua,2,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPR RI,Individual,Peningkatan Kualitas Pelayanan Kesehatan di Daerah Terpencil,synthetic_v3.1_asta_urgency
38fc989c-b986-4fd9-aed1-4eb1ddefc375,Saya baru-baru ini melihat ada banyak sekali kasus demam berdarah di daerah saya. Saya khawatir hal ini akan memperburuk masalah kesehatan di daerah kita. Saya berharap pemerintah bisa meningkatkan kebijakan vaksinasi untuk mencegah penyebaran penyakit seperti demam berdarah.,Kesehatan,informal,Jawa Timur,2,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPR RI,National,Peningkatan Kebijakan Vaksinasi untuk Mencegah Penyakit,synthetic_v3.1_asta_urgency
5e588a23-8b57-4e38-b3f2-d7fbe2170cba,Saya rasa pemerintah perlu meningkatkan ketersediaan fasilitas kesehatan di daerah terpencil. Saya tahu ada banyak sekali warga yang harus menunggu jauh lebih lama karena belum adanya fasilitas kesehatan yang memadai di daerah mereka.,Kesehatan,informal,Jawa Timur,2,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Provinsi,Regional,Peningkatan Ketersediaan Fasilitas Kesehatan di Daerah Terpencil,synthetic_v3.1_asta_urgency
afee43cd-6dc3-4e76-8293-dd8400857e56,Saya baru-baru ini pergi ke rumah sakit dan saya khawatir bahwa pemerintah belum cukup melakukan untuk meningkatkan kualitas pelayanan kesehatan di daerah kita. Saya berharap pemerintah bisa meningkatkan kualitas peralatan dan obat-obatan di fasilitas kesehatan.,Kesehatan,informal,Sumatera Utara,2,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPR RI,Individual,Peningkatan Kualitas Pelayanan Kesehatan di Rumah Sakit,synthetic_v3.1_asta_urgency
7d69070e-883e-4ffd-abd1-809a95f38c75,"Saya gak bisa masuk sekolah sma di desa kami krn kurang guru dan buku teks. Saya harus pergi ke desa tetangga jln 2 jam! Misi SDM, Sains & Pendidikan harus dilurusin!",Kesehatan,informal,Kalimantan Timur,2,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Kab/Kota,Regional,Kurangnya Sumber Daya Pendidikan di Daerah Terpencil,synthetic_v3.1_asta_urgency
345e2a77-bb24-4d6a-80fa-9253c0bd46ad,Cepat ya! Kami butuh tenaga medis drg pdla di desa kami krn kebutuhan makanan & obat minum bgt! Misi Kesehatan harus segera ditingkatkan!,Kesehatan,informal,Sumatera Utara,2,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPR RI,Regional,Kurangnya Akses Kesehatan di Daerah Terpencil,synthetic_v3.1_asta_urgency
b949502b-1d99-4e02-8c79-a2141a6f0abf,Saya anak sekolah di daerah terpencil. Buku teks dan alat tulis kita pinjam dr teman lgsg. Tolong diperbaiki! Misi SDM dan Pendidikan harus dilurusin!,Kesehatan,informal,Jawa Barat,2,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Provinsi,Community,Kurangnya Sumber Daya Pendidikan di Daerah Terpencil,synthetic_v3.1_asta_urgency
9a53a04a-eede-40ae-ac15-8d02bfd17883,Kami butuh guru yang lebih profesional pdla di desa kami krn pengalaman drg kurang. Tolong ditingkatkan! Misi SDM & Pendidikan harus dilurusin!,Kesehatan,informal,Kalimantan Timur,2,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Kab/Kota,National,Kurangnya Sumber Daya Pendidikan di Daerah Terpencil,synthetic_v3.1_asta_urgency
197062f4-4bf5-4a79-adc2-741b29bca740,"Banyak sekolah di desa Sumber Alam Kabupaten Bandung Barat yang kekurangan buku teks dan guru, hal ini membuat para siswa tidak dapat memahami materi pelajaran secara efektif.",Kesehatan,formal,NTT,2,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Kab/Kota,Community,Kurangnya Buku Teks dan Guru di Sekolah Desa,synthetic_v3.1_asta_urgency
25fce7bf-c5d4-43de-a117-f690d9a78f69,Kurangnya fasilitas kesehatan di desa Sungai Cengkeh Provinsi Jambi menyebabkan warga sulit mendapatkan akses ke layanan kesehatan yang berkualitas.,Kesehatan,formal,Sumatera Utara,2,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Provinsi,Individual,Kurangnya Fasilitas Kesehatan di Desa,synthetic_v3.1_asta_urgency
43f33a10-c064-4d53-bde8-524f96a504e7,Kekurangan dokter dan perawat di Rumah Sakit Umum Daerah Kabupaten Banyuwangi membuat pasien sulit mendapatkan perawatan yang tepat waktu.,Kesehatan,formal,Kalimantan Timur,2,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Kab/Kota,Individual,Kekurangan Dokter dan Perawat di Rumah Sakit,synthetic_v3.1_asta_urgency
2106adc7-ee50-4a4f-a51f-6226867566c0,Banyak sekolah di kabupaten Malang yang menggunakan kurikulum lama karena kurangnya buku teks yang sesuai dengan kurikulum baru.,Kesehatan,formal,Jawa Barat,2,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPR RI,Regional,Kurangnya Buku Teks yang Sesuai dengan Kurikulum Baru,synthetic_v3.1_asta_urgency
3dc21099-32dc-4896-8dfe-74ccfb94643e,"Saya ngomong, Puskesmas di dekat rumah gue jum'at lalu penuh bgt pas gue datengin, harus tunda nganterin ibu yang makanan di dalam perutnya sakit. Saya gak bisa nganterin ibu ke spesialis di daerah lain dr Puskesmas ini karena jln yang panjang, ngak bisa dibayanginin. Kalo akses ke dokter spesialis terbatas, gimana kalau ibu saya yang butuh bantuan?",Kesehatan,informal,Jambi,3,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Kab/Kota,Individual,Akses Dokter Khusus di Wilayah Pedalaman,synthetic_v3.1_asta_urgency
1ad8719a-294c-46e5-a68d-ab056ab7d15b,"Gimana kalau saya bilang, fasilitas sekolah di desa saya sdh rusak gak terawat. Saya gak bisa ngasih anak saya belajar karena keadaan sekolah yang kurang bersih. Mungkin bisa dibantu dengan alokasi dana untuk memperbanyak guru atau fasilitas di sekolah. Saya minta tolong bapak ibu",Kesehatan,informal,Papua,3,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Kab/Kota,Community,Fasilitas Belajar dan Guru di Wilayah Pedesaan,synthetic_v3.1_asta_urgency
47dc348f-ecd4-4ae7-9175-9ccfac360b92,"Kalo saya jadi orang, akses kesehatan di desa saya jadi perhatian utama. Tinggal jauh dari puskesmas, pasien butuh waktu jauh dr Puskesmas untuk ke puskesmas. Tapi saya harap ada solusi kalo Puskesmas tidak cukup banyak dokter",Kesehatan,informal,NTT,3,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Kab/Kota,Individual,Peningkatan Akses Kesehatan di Wilayah Pedesaan,synthetic_v3.1_asta_urgency
f5b10fde-b9bc-40f7-9560-7c432a40d9d1,"Wah, keadaan fasilitas umum kesehatan di daerah kami lagi rusak, pasien mesti ke daerah lain, lama waktu & pengeluaran tambahan. Kenaikan infrastruktur kesehatan juga penting, apalagi untuk pedesaan, karena akses terbatas",Kesehatan,informal,Sumatera Utara,3,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Provinsi,Regional,Perbaikan Fasilitas Umum Kesehatan di Wilayah Pedesaan,synthetic_v3.1_asta_urgency
777f6218-d192-482b-8c90-eb84c36ce212,"Saya ingin, di Puskesmas kami bisa punya dokter spesialis, kalo gak bisa di Puskesmas, mungkin sekolah kesehatan di daerah kami, biar orang-orang bisa pelajari",Kesehatan,informal,Kalimantan Timur,3,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Kab/Kota,Community,Peningkatan Jumlah Dokter Spesialis di Wilayah Pedesaan,synthetic_v3.1_asta_urgency
c5b00f4c-3e06-4eae-bfd1-5c3026f56e72,"Saya mau nanya, gue tanya dr pasien Puskesmas gue, pasien yang sakit jauh dari puskesmas, lama waktu menunggu & pengeluaran tambahan. Ini mungkin bisa jadi solusi",Kesehatan,informal,Papua,3,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Provinsi,Community,Peningkatan Infrastruktur Kesehatan di Wilayah Pedesaan,synthetic_v3.1_asta_urgency
d3087335-814d-4b71-ad4c-621d50103fe9,"Warga di Kecamatan Banyuasin Tengah, Provinsi Sumatera Selatan gak bisa mendapatkan akses dokter spesialis karena puskesmas kelebihan kapasitas. Sejak 2 tahun lalu, fasilitas kesehatan di daerah ini terus menurun. Saya harap DPR RI bisa memperhatikan isu ini!",Kesehatan,informal,Sumatera Utara,3,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPR RI,National,Akses Dokter Spesialis di Daerah Terpencil,synthetic_v3.1_asta_urgency
96989058-8e26-47a3-8042-4cf196e71ac0,"Di Sekolah Dasar Negeri 01 Kecamatan Medan Satria, kabupaten Bekasi, fasilitas sekolah rusak bgt! Saya takut anak-anak sekolah ini harus kehilangan masa depan karena tidak ada sarana belajar yang memadai.",Kesehatan,informal,Kalimantan Timur,3,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Kab/Kota,Regional,Fasilitas Sekolah Rusak di Kabupaten Bekasi,synthetic_v3.1_asta_urgency
942a7033-3628-48a3-9c4e-676fb1fbf5d3,"Warga desa di Kabupaten Sragen, Jawa Tengah kecewa dengan kualitas layanan kesehatan yang jauh dari harapan. Sejak 1 tahun terakhir, angka kematian bayi meningkat di daerah ini. Saya harap pemerintah bisa menangani isu ini segera!",Kesehatan,informal,Jawa Timur,3,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Provinsi,Regional,Angka Kematian Bayi Meningkat di Kabupaten Sragen,synthetic_v3.1_asta_urgency
55b9a0d2-d2f0-4a82-afa4-01f7850df98c,"Fasilitas kesehatan di Klinik Puskesmas di Kelurahan Pulo Gebang, Jakarta Timur rusak jln! Warga di daerah ini harus merogoh kocek sendiri untuk mendapatkan biaya pengobatan yang mahal.",Kesehatan,informal,Jambi,3,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Kab/Kota,Individual,Fasilitas Kesehatan Rusak di Jakarta Timur,synthetic_v3.1_asta_urgency
ac1f0278-c134-4627-830b-04d7e86cf41a,"Warga di Desa Nongkosawit, Kecamatan Sragen, Kabupaten Sragen, Jawa Tengah gak bisa mendapatkan akses pendidikan yang memadai karena kurikulum sekolah terlalu tradisional. Saya harap pemerintah bisa memperhatikan isu ini!",Kesehatan,informal,Papua,3,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Provinsi,Regional,Akses Pendidikan yang Tidak Memadai di Kabupaten Sragen,synthetic_v3.1_asta_urgency
0dd3c84f-e701-4900-bc28-9927d75d20e0,"Puskesmas di Kecamatan Jatinegara, Jakarta Timur kelebihan kapasitas! Warga di daerah ini harus menunggu lama untuk mendapatkan layanan kesehatan. Saya harap pemerintah bisa menangani isu ini segera!",Kesehatan,informal,Jawa Barat,3,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Kab/Kota,Individual,Puskesmas Kelebihan Kapasitas di Jakarta Timur,synthetic_v3.1_asta_urgency
8773ab68-d0aa-47b3-b1cd-c0240fda8c08,"Puskesmas di Desa Jln Gede penuh pasien, hrs ditambah fasilitas atau dr spesialis ya, hrs dipercepat!",Kesehatan,informal,Jawa Barat,3,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Kab/Kota,Individual,Akses Kesehatan di Desa,synthetic_v3.1_asta_urgency
9f5d5a60-0381-489d-a517-ec9060dd2cf1,"Sekolah di Kecamatan Kuta gak ada ruang belajar lagi, hrs dibangun sekolah baru di sana, jangan bgt!",Kesehatan,informal,NTT,3,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Kab/Kota,Community,Fasilitas Pendidikan Lokal,synthetic_v3.1_asta_urgency
5fc8db42-e8d5-42b4-9dfe-dc3bbd21b306,"Puskesmas di Kabupaten Banyumas nggak ada fasilitas rawat inap, hrs dibangun sekarang juga, jangan menunggu korban",Kesehatan,informal,Jambi,3,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPR RI,National,Akses Kesehatan di Kabupaten,synthetic_v3.1_asta_urgency
1465b15d-521a-41fe-bd64-42f6d3ce6f1c,"Fasilitas di Rumah Sakit di Kota Bandung rusak, hrs segera diperbaiki agar pasien tidak terganggu",Kesehatan,informal,Papua,3,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Provinsi,Community,Fasilitas Kesehatan di Kota,synthetic_v3.1_asta_urgency
43d8e15d-2498-4bc8-b0ba-514f1e47da6b,"Puskesmas di Kecamatan Sukmajaya, Kota Administratif Bekasi, sudah lama kelebihan kapasitas dan belum memiliki dokter spesialis. Hal ini menyebabkan warga harus menunggu beberapa hari untuk mendapatkan pelayanan kesehatan.",Kesehatan,formal,Jambi,3,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Kab/Kota,National,Kesehatan,synthetic_v3.1_asta_urgency
f30e8953-d96a-4f7a-97b3-c99b4aa5d78e,"Sekolah Dasar Negeri 02 Kecamatan Sukmajaya, Kota Administratif Bekasi, mengalami kerusakan parah pada fasilitas bangunan dan peralatan pendidikan. Hal ini telah berlangsung selama 6 bulan dan telah mempengaruhi kualitas pendidikan bagi 500 siswa.",Kesehatan,formal,Kalimantan Timur,3,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Kab/Kota,National,Pendidikan,synthetic_v3.1_asta_urgency
8f859d26-4af9-4650-9885-c161c736d0d4,"Kursus keterampilan untuk warga miskin di Kecamatan Ciledug, Kota Tangerang Selatan, tidak tersedia. Sehingga warga hanya terbatas pada pekerjaan sederhana dan tidak dapat meningkatkan kualitas hidup.",Kesehatan,formal,NTT,3,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Kab/Kota,National,SDM,synthetic_v3.1_asta_urgency
350debea-2c1f-4213-a32c-a084a6557a54,"Pusat kesehatan masyarakat di Kecamatan Pabuaran, Kabupaten Sukabumi, telah kekurangan dokter spesialis yang dapat memberikan pelayanan kesehatan yang tepat, sehingga warga harus dibawa ke daerah lain untuk mendapatkan perawatan yang memadai.",Kesehatan,formal,Jambi,3,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Provinsi,Individual,Kesehatan,synthetic_v3.1_asta_urgency
12684105-794f-432d-89b3-b03b867b120f,"Saya rasa sekolah di Desa Jln itu bgt, gak layak pakai sejak 3 tahun lalu. Belum ada solusi dari pemerintah kabupaten. Saya khawatir anak-anak warga jln akan terhambat dalam mencapai pendidikan yang memadai.",Kesehatan,informal,Jawa Barat,4,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Kab/Kota,Regional,Pendidikan,synthetic_v3.1_asta_urgency
cc602606-3295-4a4f-ad4d-d1def7ebb1e5,"Saya sedih melihat angka putus sekolah di Kabupaten Ngawi meningkat drastis setelah wabah penyakit tahun lalu. Ini bgt, gak wajar. Saya minta bantuan dari pemerintah untuk meningkatkan kualitas pendidikan.",Kesehatan,informal,Sumatera Utara,4,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPR RI,Community,Pendidikan,synthetic_v3.1_asta_urgency
27c9d138-52ff-4c9b-8bf6-5758ab7e0a3b,Bgt sekali sekolah kami di Desa Buntu harus menutup sementara karena wabah penyakit. Saya khawatir anak-anak warga tidak akan bisa melanjutkan pendidikan. Saya minta bantuan dari pemerintah untuk membangun fasilitas kesehatan yang lebih baik.,Kesehatan,informal,Jawa Barat,4,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Provinsi,Regional,Kesehatan,synthetic_v3.1_asta_urgency
2a8a0110-31fe-49a9-843f-00431de468ee,Saya rasa fasilitas kesehatan di Kabupaten Sumenep sangat jln. Belum ada dokter di desa dan warga harus pergi ke kota yang jauh untuk mendapatkan perawatan. Saya minta bantuan dari pemerintah untuk meningkatkan kualitas fasilitas kesehatan di daerah pedesaan.,Kesehatan,informal,Sumatera Utara,4,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Kab/Kota,Community,Kesehatan,synthetic_v3.1_asta_urgency
cbdb25d1-9a77-4dc7-84cd-ad391d808c41,Saya khawatir wabah penyakit di Kabupaten Banyuwangi akan semakin parah jika tidak ada penanganan yang tepat. Saya minta bantuan dari pemerintah untuk meningkatkan kualitas fasilitas kesehatan dan meningkatkan kesadaran warga akan pentingnya kesehatan.,Kesehatan,informal,Jambi,4,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPR RI,Community,Kesehatan,synthetic_v3.1_asta_urgency
38347400-3d0e-4a8c-8629-d12c75f27772,Saya rasa sekolah di Desa Tawang mau dibangun tapi prosesnya sangat lambat. Saya khawatir anak-anak warga tidak akan bisa mendapatkan pendidikan yang memadai. Saya minta bantuan dari pemerintah untuk mempercepat proses pembangunan sekolah.,Kesehatan,informal,NTT,4,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Kab/Kota,Regional,Pendidikan,synthetic_v3.1_asta_urgency
1dbc01d1-9c4f-44d3-9f55-02e7c35ccab0,"Saya nggak bisa percaya, sekolah anak saya di desa Kecamatan Jln gak ada fasilitas kesehatan dasar, warga menderita karena penyakit yang parah gak bisa diobati! Tolong bantu kita bangun rumah sakit di sini!",Kesehatan,informal,Sumatera Utara,4,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Kab/Kota,Regional,Kesehatan dan Pendidikan,synthetic_v3.1_asta_urgency
f942e6f2-2a08-4ffb-88d1-9b4488c6f733,"Masih ingat banget saat saya kuliah, dosen saya terkena COVID-19 dan harus dirawat di rumah sakit selama 2 minggu. Sekarang wabah penyakit di Kabupaten Cirebon lagi naik, apakah kita siap?",Kesehatan,informal,Kalimantan Timur,4,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPR RI,National,Kesehatan dan Penelitian,synthetic_v3.1_asta_urgency
d35de67e-59bc-4052-87e3-68eec47932d4,Saya gak tega melihat anak-anak di Sekolah Dasar di Kelurahan Sumbang tidak bisa belajar karena fasilitas yang rusak parah! Tolong bantu kita renovasi sekolah ini agar anak-anak bisa belajar dengan baik!,Kesehatan,informal,Papua,4,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Kab/Kota,Regional,Pendidikan dan Infrastruktur,synthetic_v3.1_asta_urgency
53ea51a2-dafa-49a7-8e5d-d3ba3de5048c,Saya sudah lama melihat Kabupaten Bandung Barat mengalami penurunan kualitas pendidikan yang parah! Tolong bantu kita meningkatkan kualitas guru dan fasilitas sekolah agar anak-anak bisa berkembang dengan baik!,Kesehatan,informal,Jawa Barat,4,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Provinsi,Regional,Pendidikan dan Sumber Daya Manusia,synthetic_v3.1_asta_urgency
93f27098-b60f-4e32-a269-054b4b3b8843,Saya sendiri pernah menderita penyakit karena tidak ada rumah sakit yang terjangkau di daerah saya! Tolong bantu kita mengembangkan sistem kesehatan yang lebih baik agar warga bisa mendapatkan perawatan yang memadai!,Kesehatan,informal,Sumatera Utara,4,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPR RI,Regional,Kesehatan dan Teknologi,synthetic_v3.1_asta_urgency
d7cd9eaa-be40-41a6-92f8-138f489290c1,Saya melihat begitu banyak anak-anak di Kabupaten Banten yang putus sekolah karena tidak memiliki biaya pendidikan! Tolong bantu kita meningkatkan bantuan biaya pendidikan agar anak-anak bisa terus belajar dan berkembang!,Kesehatan,informal,Sumatera Utara,4,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Provinsi,Regional,Pendidikan dan Sumber Daya Manusia,synthetic_v3.1_asta_urgency
5c6c225f-4c4a-4edc-b10d-e47ecc536a13,"Saya khawatir sekolah anak-anak di Kabupaten Tangerang gak siap pakai, apalagi pas wabah Covid-19, banyak anak yang sakit dan gak bisa belajar. DPRD Kabupaten Tangerang harus tanggapinya!",Kesehatan,informal,Kalimantan Timur,4,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Kab/Kota,Community,Kualitas Pendidikan di Kabupaten Tangerang,synthetic_v3.1_asta_urgency
0fde697b-9af8-47e4-a652-4ca118423195,"Saya gak bisa percaya pas tahu ada 10 siswa putus sekolah di desa kami, karena sekolahnya gak siap pakai dan guru-gurunya gak profesional. DPRD Kabupaten Jawa Barat harus mengatasi masalah ini!",Kesehatan,informal,Jawa Timur,4,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Kab/Kota,National,Kualitas Pendidikan di Kabupaten Jawa Barat,synthetic_v3.1_asta_urgency
4c4b4b65-5f92-45a1-aa2a-5ce41e53e7b7,"Saya khawatir pasangannya saya terinfeksi penyakit menular di Kabupaten Banyuwangi, karena fasilitas kesehatan di sana gak siap menangani kasus-kasus yang sedang meningkat. Mereka harus segera menambah fasilitas kesehatan!",Kesehatan,informal,Sumatera Utara,4,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Kab/Kota,Community,Kualitas Layanan Kesehatan di Kabupaten Banyuwangi,synthetic_v3.1_asta_urgency
34ebfac8-77d6-44e6-8bdb-aeabb7e7bd50,"Saya sangat khawatir dengan kondisi rumah sakit umum di Kabupaten Sambas, pasca wabah Covid-19 mereka belum dapat pulih dan menambah fasilitas kesehatan. DPRD Kabupaten Sambas harus segera menangani masalah ini!",Kesehatan,informal,Jawa Timur,4,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Kab/Kota,National,Kualitas Layanan Kesehatan di Kabupaten Sambas,synthetic_v3.1_asta_urgency
edc52d4b-3be6-40a3-ab57-f1bee5f7e7a3,"Pengembangan fasilitas kesehatan di Kabupaten Sibolangit, Sumatera Utara yang tidak memadai menyebabkan peningkatan kasus penyakit di daerah tersebut, sehingga memerlukan perhatian untuk meningkatkan kualitas fasilitas kesehatan dan meningkatkan kesadaran masyarakat mengenai pentingnya kesehatan.",Kesehatan,formal,Jambi,4,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Kab/Kota,Individual,Fasilitas Kesehatan,synthetic_v3.1_asta_urgency
940ea075-7eca-44bd-93bd-f946cb617b0f,"Kurangnya akses pendidikan bagi warga pinggiran di Kabupaten Karimun Jawa yang menyebabkan tingginya angka putus sekolah di daerah tersebut. Oleh karena itu, perlu diadakan program pendidikan yang lebih efektif untuk meningkatkan kualitas pendidikan di daerah tersebut.",Kesehatan,formal,Kalimantan Timur,4,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Kab/Kota,National,Akses Pendidikan,synthetic_v3.1_asta_urgency
